session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
629e5757b5884c0f64ad75bd,5d9261e776e8dd00195f28f2,APPROVED,2022-06-06 19:36:59.514000,2022-06-06 19:45:59.093000,539.579,35,809,4,100,2022-06-10 08:13:13.290000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,No
629e575f29612e62b9d578d1,5c71b88ae559500001d1fcf2,APPROVED,2022-06-06 19:37:08.069000,2022-06-06 19:49:34.214000,746.145,49,686,1,100,2022-06-10 08:13:13.358000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,No
629e57610d84adb35cb8100f,597a2474d4e83700016c290f,APPROVED,2022-06-06 19:37:08.876000,2022-06-06 19:45:56.053000,527.177,32,408,2,100,2022-06-10 08:13:13.507000,2B73928C,Portugal,United Kingdom,Part-Time,English,Portugal,Female,No
629e57615b312157ad160161,5df16d597adf4b08a7e779f1,APPROVED,2022-06-06 19:38:41.559000,2022-06-06 19:45:52.664000,431.105,39,548,2,100,2022-06-10 08:13:13.432000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e576319550aa5891ea831,5a4c063dac413f0001e607ec,APPROVED,2022-06-06 19:37:11.557000,2022-06-06 19:46:17.959000,546.402,35,303,2,100,2022-06-10 08:13:13.574000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
629e5764846d89de9f592b9c,5adb3e135f327e0001fb329c,APPROVED,2022-06-06 19:37:08.422000,2022-06-06 19:43:09.766000,361.344,36,1043,3,100,2022-06-10 08:13:13.651000,2B73928C,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
629e576a7f2f5facf670d5ff,5f72275d0e4774118b06068a,APPROVED,2022-06-06 19:37:16.994000,2022-06-06 19:44:38.237000,441.243,31,432,3,99,2022-06-10 08:13:13.722000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e5772a74da593adad0bde,5f78eb1e3074f64de5e59754,APPROVED,2022-06-06 19:37:26.483000,2022-06-06 19:49:28.740000,722.257,27,546,6,98,2022-06-10 08:13:13.791000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e57775fd6d2057f9e1074,5c634094e30ff200016baccb,APPROVED,2022-06-06 19:39:56.574000,2022-06-06 19:46:34.537000,397.963,21,1418,2,100,2022-06-10 08:13:01.366000,2B73928C,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
629e5778579aa28478e27867,5ec43483eb1e2b2f4df14ce0,APPROVED,2022-06-06 19:37:31.469000,2022-06-06 19:43:30.515000,359.046,23,182,3,99,2022-06-10 08:13:01.435000,2B73928C,United Kingdom,United Kingdom,Other,English,United Kingdom,Male,Yes
629e577e491eb68f7591fba4,62968452bb67cce9bf3a2ba7,APPROVED,2022-06-06 19:37:36.724000,2022-06-06 19:44:26.770000,410.046,20,9,0,100,2022-06-10 08:13:13.867000,2B73928C,DATA EXPIRED,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
629e577f750e911ba4202682,614732fcd77190f6cf7c1891,TIMED-OUT,2022-06-06 19:37:38.828000,,1870638.127707,31,274,3,99,,,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e5780740f2276f95e8b75,5974a8a1cda9660001ee18af,APPROVED,2022-06-06 19:37:39.831000,2022-06-06 19:47:01.038000,561.207,58,612,14,96,2022-06-10 08:13:13.941000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e57842e2f0e70080e8c6f,60df1e4c7cca77afcbb9ca9d,APPROVED,2022-06-06 19:37:43.191000,2022-06-06 19:41:47.204000,244.013,20,273,0,100,2022-06-10 08:13:14.013000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,Yes
629e579175628d7b1f3de2b3,60de32135a8742181bcaf7fa,APPROVED,2022-06-06 19:38:02.171000,2022-06-06 19:48:09.108000,606.937,34,116,1,99,2022-06-10 08:13:14.084000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e57a8b5884c0f64ad75c2,6278d1758a5f6d5af02d863c,APPROVED,2022-06-06 19:38:19.654000,2022-06-06 19:53:11.257000,891.603,52,70,1,100,2022-06-10 08:13:01.506000,2B73928C,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
629e57a92a740f4798237b80,5d59a10aa17f570017307126,APPROVED,2022-06-06 19:38:21.791000,2022-06-06 19:50:33.126000,731.335,59,1123,3,100,2022-06-10 08:13:01.571000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e57f270d3ca5bc5738123,59d585d3d1ab390001da2f35,APPROVED,2022-06-06 19:39:34.587000,2022-06-06 20:12:47.785000,1993.198,42,611,0,100,2022-06-10 08:13:01.641000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e57f6f6069829bd3f9fa0,60eb14724415442253f984d5,APPROVED,2022-06-06 19:39:41.382000,2022-06-06 19:53:41.571000,840.189,32,116,2,99,2022-06-10 08:13:01.709000,2B73928C,India,United Kingdom,Full-Time,English,Portugal,Male,No
629e57fb4c62b79df5c9c325,6032665c2e34a2226b79a3e1,APPROVED,2022-06-06 19:39:41.919000,2022-06-06 19:50:09.952000,628.033,29,406,4,99,2022-06-10 08:13:01.780000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e58053e516a897548f28c,629e289281cb06124d8732ef,APPROVED,2022-06-06 19:39:52.273000,2022-06-06 19:46:47.025000,414.752,27,6,0,100,2022-06-10 08:13:01.852000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e580ff354d2bed123be22,59d42f4c6cc82800013e31e0,APPROVED,2022-06-06 19:39:59.060000,2022-06-06 19:50:16.042000,616.982,40,348,1,100,2022-06-10 08:13:01.919000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e581250b7c3e3b81dc2a8,608df7e7f5aba26e1231a0b0,RETURNED,2022-06-06 19:40:57.447000,,1870439.648391,34,537,10,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
629e58145f2a77442832438e,629e21a90d94715dbc32e544,APPROVED,2022-06-06 19:40:07.169000,2022-06-06 19:48:56.881000,529.712,34,36,0,100,2022-06-10 08:13:01.992000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e582dd0b85344a8dbb3cf,6110f4896dea29a375c227a8,APPROVED,2022-06-06 19:40:31.663000,2022-06-06 19:51:10.491000,638.828,24,383,5,99,2022-06-10 08:13:02.061000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,Yes
629e58367f0f8e69ee2320ed,62989c2be6fa51c2ed5fc810,APPROVED,2022-06-06 19:40:45.135000,2022-06-06 19:49:08.582000,503.447,20,23,0,100,2022-06-10 08:13:02.130000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e583a18fa010f0c1bfda8,60bceb1dcefc0afe67041489,APPROVED,2022-06-06 19:40:44.899000,2022-06-06 19:50:33.126000,588.227,47,420,4,100,2022-06-10 08:13:02.199000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e584d7973e4b6749a9529,628bab7a563952ff38d84627,RETURNED,2022-06-06 19:41:15.342000,,1870421.866121,28,126,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
